bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
14,0,8,2,0.07568724360316992,0.00012273992101502113,0.2892805468291044,0.0909972544759512
