bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
10,0,8,1,0.07572835125029087,0.00011524658193998181,0.2922523822635412,0.10556699335575104
