bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
37,0,8,1,0.07577672600746155,0.00010888555519652494,0.27655420266091824,0.05687880516052246
