bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
21,0,8,2,0.07575777545571327,0.00012422466577135537,0.2867080569267273,0.07628526352345943
