bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
5,0,8,1,0.07574646826833487,0.00011557180968173703,0.2706305328756571,0.024498341605067253
