bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
7,0,8,2,0.075736403465271,0.00012583456100995872,0.29631419852375984,0.08210811484605074
