bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
45,0,8,2,0.0757237896323204,0.00014386640643942227,0.3155266121029854,0.07600138988345861
