bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
22,0,8,2,0.07577373273670673,0.00014342111055318655,0.310011625289917,0.08430066704750061
