bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
2,0,8,2,0.07568044681102037,0.00011265323073102883,0.2782873176038265,0.07782275602221489
