bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
17,0,8,2,0.07580786757171154,0.0001544442277095606,0.31534814089536667,0.12330764718353748
