bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
28,0,8,1,0.07570439763367176,0.00021512243707801678,0.2736207991838455,0.05042646825313568
