bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
42,0,8,2,0.07571366615593433,0.00013787707080636016,0.28046081215143204,0.09455196466296911
