bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
43,0,8,2,0.0756960129365325,0.00013893267582750732,0.30501343309879303,0.10216777864843607
