bo_iter,z_candidate_index,n_neighbors,n_unique_peptides,mean_decoder_confidence,std_decoder_confidence,mean_roundtrip_l2_to_local_z,mean_roundtrip_l2_to_center_z
41,0,8,1,0.07576189655810595,0.00014376765783995454,0.27995360270142555,0.07340448349714279
